SAH_ID;CUS_ID;SAH_TIMESTAMP;STO_ID;SAH_POSNUM;SAH_TRXNUM;SAH_TOTPRODQTY;SAH_DOCTYPE;SAH_PAYMENTTYPE;SAH_TOTPRODAMT;SAH_TOTTAX1AMT;SAH_TOTTAX2AMT
5852;73874;2021-01-02 16:00:02;91;3;5852;2;1;2;3554;674;220
5853;66559;2021-01-02 15:41:33;125;9;5853;4;1;3;11964;2271;0
5854;87120;2021-01-02 16:29:37;490;1;5854;1;1;3;8792;1670;0
5855;19541;2021-01-02 19:06:40;37;1;5855;1;2;3;2493;473;299
5856;29467;2021-01-02 21:19:34;387;3;5856;1;2;3;5756;1093;0
5857;59384;2021-01-02 15:20:58;214;3;5857;3;2;3;24791;4709;0
5858;99252;2021-01-02 17:38:35;339;1;5858;2;1;2;48170;9151;0
5859;81063;2021-01-02 13:45:54;490;3;5859;4;2;1;9457;1795;0
5860;86573;2021-01-02 09:53:35;54;2;5860;4;1;2;46317;8799;0
5861;85812;2021-01-02 16:46:02;16;3;5861;1;1;3;1290;245;0
5862;62168;2021-01-02 11:31:44;302;4;5862;4;2;3;21756;4131;0
5863;24438;2021-01-02 18:19:53;396;2;5863;3;1;1;6787;1288;229
5864;72392;2021-01-02 09:04:58;162;2;5864;2;1;2;9341;1774;551
5865;42551;2021-01-02 18:13:46;84;1;5865;7;2;1;81205;15426;1223
5866;76986;2021-01-02 13:22:09;391;3;5866;4;1;2;22357;4246;0
5867;9838;2021-01-02 11:35:34;98;6;5867;5;1;2;89607;17023;5127
5868;55641;2021-01-02 11:35:18;380;5;5868;2;2;1;25675;4877;0
5869;49520;2021-01-02 12:51:42;470;2;5869;7;2;1;76926;14613;0
5870;58626;2021-01-02 09:53:05;362;4;5870;1;2;2;17876;3396;0
5871;83945;2021-01-02 12:06:58;171;2;5871;7;2;3;42357;8044;2759
5872;80631;2021-01-02 18:11:59;32;3;5872;2;2;3;11370;2159;0
5873;22466;2021-01-02 12:37:21;364;2;5873;1;1;2;13690;2601;0
5874;80256;2021-01-02 20:01:05;200;1;5874;4;1;1;68266;12969;3463
5875;42136;2021-01-02 19:17:55;279;5;5875;2;1;3;4828;917;51
5876;82806;2021-01-02 09:43:45;376;5;5876;4;2;1;26297;4995;0
5877;82397;2021-01-02 10:43:19;384;2;5877;4;2;2;34216;6499;198
5878;42346;2021-01-02 12:52:10;176;3;5878;2;1;2;9854;1872;0
5879;59103;2021-01-02 19:59:27;41;3;5879;4;1;3;9736;1848;0
5880;82232;2021-01-02 10:12:26;266;2;5880;4;1;2;80259;15247;0
5881;2650;2021-01-02 09:14:31;101;3;5881;1;1;1;3230;613;484
5882;89658;2021-01-02 18:42:28;384;2;5882;1;2;3;6910;1312;0
5883;11521;2021-01-02 09:38:19;449;2;5883;3;1;2;19864;3772;0
5884;68361;2021-01-02 18:29:42;263;4;5884;4;2;2;25474;4837;0
5885;5720;2021-01-02 09:07:01;414;1;5885;6;2;2;35873;6812;0
5886;64000;2021-01-02 10:55:44;214;3;5886;2;1;1;16235;3083;0
5887;99024;2021-01-02 13:01:14;459;3;5887;5;1;1;18965;3600;0
5888;83133;2021-01-02 14:46:04;328;3;5888;4;1;3;57075;10842;0
5889;2190;2021-01-02 21:12:44;436;3;5889;4;2;2;18905;3591;0
5890;47616;2021-01-02 17:53:43;66;3;5890;2;1;3;7843;1489;0
5891;85376;2021-01-02 11:22:06;95;8;5891;4;2;3;24360;4626;0
5892;31927;2021-01-02 11:55:09;156;1;5892;7;2;3;26790;5087;794
5893;12908;2021-01-02 19:30:22;478;1;5893;1;1;1;14908;2832;0
5894;61393;2021-01-02 11:38:44;286;1;5894;2;2;3;11835;2248;0
5895;15861;2021-01-02 12:32:02;384;1;5895;3;1;3;20474;3888;0
5896;93408;2021-01-02 18:23:55;163;3;5896;2;1;2;6428;1220;509
5897;77109;2021-01-02 18:52:29;283;3;5897;2;1;2;17396;3304;0
5898;2384;2021-01-02 18:37:12;104;1;5898;5;1;3;30183;5732;0
5899;96395;2021-01-02 16:53:00;106;2;5899;3;1;2;14079;2674;0
5900;41515;2021-01-02 16:01:41;103;4;5900;2;2;3;22014;4182;0
5901;72944;2021-01-02 16:44:11;244;1;5901;6;2;3;67623;12845;4041
5902;55072;2021-01-02 15:04:39;340;4;5902;6;2;1;74021;14062;635
5903;40475;2021-01-02 08:53:06;245;3;5903;7;1;1;49148;9335;760
5904;49878;2021-01-02 20:35:42;111;2;5904;4;1;2;39045;7416;0
5905;2989;2021-01-02 19:24:12;289;4;5905;6;1;1;31024;5892;0
5906;34998;2021-01-02 18:00:08;290;7;5906;3;2;3;6107;1159;0
5907;37204;2021-01-02 14:07:59;10;5;5907;1;1;2;2363;448;0
5908;72284;2021-01-02 13:28:43;306;4;5908;5;2;2;38990;7406;0
5909;77425;2021-01-02 12:27:37;105;9;5909;4;1;1;17196;3266;0
5910;65782;2021-01-02 20:58:39;185;3;5910;2;2;3;56708;10774;0
5911;24520;2021-01-02 17:47:15;70;9;5911;2;1;3;15096;2867;0
5912;2899;2021-01-02 20:52:14;440;6;5912;1;1;2;6177;1173;0
5913;3270;2021-01-02 18:13:48;442;3;5913;6;2;3;37368;7097;0
5914;84577;2021-01-02 16:30:49;74;7;5914;1;1;1;2103;399;0
5915;16164;2021-01-02 18:46:46;237;7;5915;4;2;1;21028;3993;0
5916;85001;2021-01-02 12:36:33;81;1;5916;4;1;3;34844;6618;235
5917;88994;2021-01-02 08:55:03;159;2;5917;2;1;1;9951;1889;0
5918;57874;2021-01-02 11:46:58;269;5;5918;2;1;3;2894;548;0
5919;62256;2021-01-02 13:24:56;448;3;5919;7;2;2;48524;9217;2507
5920;73047;2021-01-02 20:11:55;233;2;5920;4;2;2;21401;4064;0
5921;88075;2021-01-02 12:06:28;247;2;5921;1;2;3;21864;4154;0
5922;40100;2021-01-02 20:11:20;135;5;5922;1;1;2;4786;909;0
5923;19453;2021-01-02 15:19:50;165;2;5923;1;1;3;2644;502;0
5924;79357;2021-01-02 17:36:53;274;1;5924;3;1;1;20530;3899;564
5925;78976;2021-01-02 20:55:59;267;4;5925;4;1;1;10975;2083;0
5926;12228;2021-01-02 08:53:02;238;1;5926;4;2;2;40363;7668;0
5927;60333;2021-01-02 19:50:46;436;4;5927;2;1;3;21075;4003;0
5928;38463;2021-01-02 08:53:30;217;9;5928;2;2;3;4145;787;0
5929;30266;2021-01-02 15:34:35;253;1;5929;7;1;3;60769;11542;1959
5930;98282;2021-01-02 09:42:52;217;3;5930;1;1;2;6995;1329;0
5931;47915;2021-01-02 15:57:25;297;1;5931;2;2;3;31958;6071;0
5932;77043;2021-01-02 12:20:35;229;1;5932;2;1;2;1888;358;0
5933;76159;2021-01-02 15:34:39;381;2;5933;5;2;1;67193;12765;0
5934;57583;2021-01-02 14:18:20;358;10;5934;1;2;1;968;183;0
5935;66738;2021-01-02 15:29:30;78;3;5935;3;2;1;8883;1687;0
5936;95820;2021-01-02 10:50:19;310;7;5936;6;2;2;35563;6755;82
5937;97447;2021-01-02 13:47:38;396;2;5937;2;2;2;36431;6921;0
5938;4654;2021-01-02 14:03:13;229;1;5938;2;1;1;17190;3265;0
5939;64789;2021-01-02 08:56:53;286;7;5939;4;1;2;50928;9674;0
5940;4496;2021-01-02 18:07:19;467;5;5940;3;1;2;72527;13779;0
5941;12751;2021-01-02 08:45:51;12;2;5941;2;1;2;13641;2591;0
5942;81738;2021-01-02 09:03:23;220;4;5942;5;2;3;11285;2142;0
5943;71617;2021-01-02 12:41:06;245;4;5943;6;1;1;36912;7011;223
5944;16386;2021-01-02 18:26:54;494;5;5944;1;2;1;3932;747;0
5945;61140;2021-01-02 09:54:14;302;1;5945;3;2;3;12705;2412;0
5946;83597;2021-01-02 16:13:36;393;2;5946;7;1;3;40394;7671;2276
5947;71790;2021-01-02 08:47:30;474;8;5947;7;2;2;84998;16147;5220
5948;89784;2021-01-02 15:56:24;288;2;5948;6;1;2;54620;10375;602
5949;78003;2021-01-02 18:22:12;341;3;5949;5;2;1;13227;2511;0
5950;17271;2021-01-02 17:56:10;203;4;5950;3;1;3;25572;4857;553
5951;23598;2021-01-02 10:18:13;206;3;5951;2;2;3;21497;4083;0
5952;70;2021-01-02 16:29:38;27;3;5952;2;2;3;9548;1813;0
5953;9443;2021-01-02 14:21:10;476;2;5953;1;2;3;6696;1272;0
5954;76830;2021-01-02 12:02:13;12;2;5954;2;1;2;12940;2457;0
5955;71653;2021-01-02 20:46:35;139;7;5955;2;1;3;11516;2187;462
5956;90600;2021-01-02 09:56:54;57;3;5956;3;1;3;21564;4095;0
5957;86547;2021-01-02 11:10:16;70;3;5957;3;2;1;29078;5524;2814
5958;51876;2021-01-02 16:46:17;133;1;5958;1;1;1;5382;1022;0
5959;4761;2021-01-02 14:15:35;165;4;5959;6;1;1;52169;9909;95
5960;58294;2021-01-02 12:21:13;119;1;5960;3;1;2;19406;3685;0
5961;94571;2021-01-02 14:52:26;303;10;5961;1;2;3;1055;200;0
5962;54162;2021-01-02 17:41:13;413;4;5962;4;1;2;25027;4754;0
5963;59410;2021-01-02 14:04:57;369;3;5963;10;2;2;87717;16660;1260
5964;78535;2021-01-02 08:33:48;21;5;5964;2;1;1;17788;3379;0
5965;40104;2021-01-02 09:44:16;317;6;5965;3;1;1;31095;5907;0
5966;7894;2021-01-02 10:20:46;167;7;5966;6;2;3;63442;12051;0
5967;36988;2021-01-02 11:37:50;445;3;5967;3;1;1;17677;3357;0
5968;95860;2021-01-02 08:46:07;18;3;5968;6;2;2;37186;7063;0
5969;67252;2021-01-02 11:51:53;231;4;5969;3;1;1;22923;4354;0
5970;53469;2021-01-02 10:52:43;53;7;5970;6;1;1;90258;17147;0
5971;69968;2021-01-02 20:33:18;339;7;5971;1;2;2;2186;415;0
5972;59050;2021-01-02 21:12:55;273;7;5972;1;2;2;1644;312;0
5973;68751;2021-01-02 10:02:06;332;2;5973;1;2;3;5506;1046;0
5974;70998;2021-01-02 11:19:38;112;3;5974;6;2;3;46251;8785;0
5975;51345;2021-01-02 19:49:46;129;7;5975;5;2;3;11248;2135;0
5976;29830;2021-01-02 17:09:47;24;3;5976;1;2;1;3059;581;0
5977;99209;2021-01-02 13:28:18;237;6;5977;2;2;1;2397;455;62
5978;48128;2021-01-02 20:21:55;11;7;5978;2;1;1;9888;1878;0
5979;29589;2021-01-02 12:51:01;71;4;5979;1;2;3;10091;1917;0
5980;69339;2021-01-02 11:50:51;375;2;5980;1;2;2;2494;473;0
5981;39484;2021-01-02 20:58:12;268;3;5981;5;2;2;49940;9486;0
5982;85900;2021-01-02 17:54:14;106;3;5982;1;2;3;18519;3518;0
5983;69191;2021-01-02 18:05:46;302;3;5983;1;1;1;507;96;0
5984;91472;2021-01-02 10:52:30;52;2;5984;1;1;3;8016;1523;0
5985;50294;2021-01-02 17:02:42;337;3;5985;1;1;1;2392;454;0
5986;56081;2021-01-02 19:43:24;313;10;5986;2;2;3;3564;677;279
5987;77482;2021-01-02 17:25:54;429;7;5987;4;2;2;27393;5203;647
5988;11775;2021-01-02 15:12:15;306;3;5988;5;2;1;55536;10549;0
5989;4020;2021-01-02 17:57:44;250;4;5989;3;2;2;39024;7413;0
5990;84434;2021-01-02 15:01:48;68;7;5990;1;2;1;1020;193;0
5991;89520;2021-01-02 12:00:00;350;6;5991;3;1;3;11544;2192;1215
5992;52945;2021-01-02 19:00:37;142;3;5992;1;2;3;8688;1650;0
5993;43206;2021-01-02 09:01:34;89;5;5993;1;2;3;13530;2570;0
5994;13060;2021-01-02 14:15:01;231;1;5994;4;2;2;29195;5545;0
5995;32241;2021-01-02 17:16:33;236;9;5995;2;2;2;44618;8477;388
5996;97262;2021-01-02 15:54:14;293;6;5996;8;2;2;74444;14140;0
5997;49480;2021-01-02 15:24:03;215;4;5997;1;2;3;22290;4235;0
5998;76873;2021-01-02 15:03:29;231;3;5998;4;1;2;38593;7331;0
5999;85021;2021-01-02 08:56:48;406;7;5999;3;1;1;2845;539;0
6000;2363;2021-01-02 09:06:03;454;3;6000;3;2;3;34070;6471;0
6001;62058;2021-01-02 15:07:58;334;3;6001;4;2;3;14979;2844;0
6002;48412;2021-01-02 18:40:27;12;2;6002;1;1;3;1017;193;0
6003;23740;2021-01-02 18:46:16;109;3;6003;3;2;2;20504;3894;0
6004;94471;2021-01-02 16:40:06;429;7;6004;2;2;2;12909;2452;844
6005;98927;2021-01-02 09:40:58;442;1;6005;3;1;1;32438;6162;0
6006;83770;2021-01-02 11:38:49;36;2;6006;2;2;3;40729;7738;0
6007;38922;2021-01-02 12:54:53;377;3;6007;3;2;1;14748;2800;0
6008;97792;2021-01-02 13:35:16;135;8;6008;5;2;2;27933;5304;1120
6009;76219;2021-01-02 13:52:06;100;2;6009;1;1;2;10486;1992;0
6010;58310;2021-01-02 12:32:44;164;3;6010;5;1;1;27453;5213;825
6011;99578;2021-01-02 15:29:03;320;2;6011;4;2;2;17663;3353;0
6012;41021;2021-01-02 08:37:53;113;8;6012;1;2;1;2947;559;0
6013;33584;2021-01-02 21:26:55;362;4;6013;3;1;2;15283;2902;0
6014;94788;2021-01-02 17:35:08;427;3;6014;8;2;2;60295;11450;100
6015;85704;2021-01-02 19:15:54;110;3;6015;7;2;2;40027;7601;1518
6016;15868;2021-01-02 21:27:07;463;3;6016;1;2;3;6510;1236;651
6017;79862;2021-01-02 09:07:17;404;2;6017;2;1;3;15899;3020;0
6018;44472;2021-01-02 14:34:41;498;1;6018;3;1;2;22860;4343;0
6019;75913;2021-01-02 16:50:26;198;1;6019;2;2;3;25476;4840;0
6020;39358;2021-01-02 18:28:19;52;2;6020;7;1;1;42363;8045;0
6021;19877;2021-01-02 15:09:22;114;7;6021;4;2;3;33190;6304;0
6022;38063;2021-01-02 13:56:37;285;2;6022;3;1;2;22069;4192;558
6023;42124;2021-01-02 17:08:10;239;1;6023;4;2;2;46513;8835;0
6024;83314;2021-01-02 14:51:56;349;8;6024;5;1;3;48693;9249;0
6025;84380;2021-01-02 17:58:37;86;6;6025;4;1;3;8568;1626;0
6026;10506;2021-01-02 16:34:33;478;1;6026;2;1;3;17402;3306;0
6027;32149;2021-01-02 14:50:46;398;2;6027;1;2;1;11762;2234;0
6028;3650;2021-01-02 18:38:45;417;2;6028;6;1;3;65992;12536;0
6029;26899;2021-01-02 12:08:58;136;5;6029;2;1;2;13408;2546;0
6030;67283;2021-01-02 18:19:07;12;1;6030;4;1;2;16886;3207;0
6031;88263;2021-01-02 14:50:43;300;4;6031;4;2;3;31618;6006;0
6032;57511;2021-01-02 21:05:59;126;5;6032;6;2;3;60028;11402;0
6033;43295;2021-01-02 20:53:16;283;3;6033;1;1;3;11176;2123;0
6034;74569;2021-01-02 12:41:32;395;6;6034;5;2;2;47642;9050;0
6035;87329;2021-01-02 10:13:03;273;6;6035;2;2;2;14881;2826;0
6036;48370;2021-01-02 20:58:28;424;3;6036;4;2;2;35146;6676;0
6037;59500;2021-01-02 09:43:15;13;3;6037;9;1;3;74031;14062;0
6038;55044;2021-01-02 12:28:31;331;2;6038;2;1;1;15645;2972;0
6039;49813;2021-01-02 18:01:36;357;4;6039;6;2;3;40662;7722;560
6040;15012;2021-01-02 12:33:09;210;4;6040;1;1;3;2127;404;0
6041;42250;2021-01-02 17:27:56;58;11;6041;3;1;1;19984;3796;0
6042;90226;2021-01-02 20:59:48;476;3;6042;5;1;3;23214;4408;0
6043;46406;2021-01-02 10:19:12;201;10;6043;3;1;2;22209;4218;0
6044;60919;2021-01-02 08:38:01;201;1;6044;5;2;3;28127;5343;0
6045;11181;2021-01-02 17:51:19;169;2;6045;2;1;3;30010;5701;0
6046;45688;2021-01-02 15:49:08;373;10;6046;2;2;1;2964;562;186
6047;81769;2021-01-02 09:42:50;203;5;6047;4;2;1;33342;6333;912
6048;26954;2021-01-02 17:19:45;238;2;6048;6;1;2;41365;7856;446
6049;69047;2021-01-02 12:13:43;129;3;6049;1;2;1;11036;2096;0
6050;65965;2021-01-02 10:27:19;441;6;6050;2;2;2;1565;296;0
6051;6961;2021-01-02 09:12:37;242;7;6051;6;1;3;50587;9610;0
6052;52281;2021-01-02 15:59:34;197;2;6052;3;2;3;17879;3396;549
6053;85586;2021-01-02 13:42:25;211;1;6053;4;1;1;19038;3615;0
6054;31006;2021-01-02 20:07:08;333;1;6054;2;2;3;22314;4239;2087
6055;22454;2021-01-02 16:47:36;470;3;6055;7;2;1;65149;12373;140
6056;25565;2021-01-02 17:12:07;458;1;6056;3;1;2;21249;4036;0
6057;60006;2021-01-02 14:30:28;462;4;6057;2;1;1;3914;742;0
6058;47506;2021-01-02 10:34:44;93;3;6058;3;1;3;69122;13132;0
6059;71197;2021-01-02 09:10:16;371;1;6059;4;2;2;54248;10306;0
6060;71852;2021-01-02 19:19:20;206;3;6060;5;2;3;27996;5317;306
6061;3558;2021-01-02 12:02:34;411;7;6061;9;2;3;40079;7612;0
6062;72955;2021-01-02 16:37:49;12;2;6062;2;2;2;8496;1613;0
6063;93609;2021-01-02 19:00:02;259;6;6063;4;1;2;21203;4027;642
6064;81030;2021-01-02 11:59:32;463;2;6064;2;2;3;14061;2671;383
6065;50086;2021-01-02 17:35:58;64;2;6065;3;1;2;40126;7622;0
6066;7147;2021-01-02 13:09:00;131;2;6066;5;2;2;103368;19637;4234
6067;22080;2021-01-02 08:49:11;393;3;6067;1;2;1;3754;713;0
6068;21342;2021-01-02 11:26:09;372;2;6068;6;1;1;45032;8552;0
6069;22216;2021-01-02 13:38:04;276;2;6069;3;2;2;13338;2533;0
6070;76591;2021-01-02 10:16:39;143;1;6070;7;1;1;88812;16870;3787
6071;86678;2021-01-02 09:37:32;108;1;6071;1;2;3;4455;846;0
6072;37175;2021-01-02 16:20:12;496;3;6072;1;1;1;10362;1968;0
6073;57130;2021-01-02 19:29:52;155;6;6073;7;1;3;70387;13371;0
6074;62029;2021-01-02 12:14:48;233;10;6074;3;2;1;8090;1536;0
6075;22944;2021-01-02 10:34:22;285;4;6075;5;2;2;64740;12298;0
6076;53121;2021-01-02 16:49:57;38;2;6076;2;1;2;23317;4430;403
6077;62140;2021-01-02 13:49:06;491;1;6077;5;1;1;21978;4173;533
6078;12088;2021-01-02 17:51:26;110;2;6078;3;1;1;7159;1359;0
6079;77839;2021-01-02 13:31:32;76;1;6079;2;2;2;20623;3917;0
6080;48869;2021-01-02 14:04:57;354;1;6080;1;2;3;15500;2945;0
6081;62835;2021-01-02 08:49:03;485;6;6081;1;1;2;11094;2107;0
6082;38942;2021-01-02 19:39:17;85;1;6082;1;1;1;10313;1959;0
6083;50150;2021-01-02 19:27:05;118;3;6083;5;2;2;38906;7389;0
6084;56870;2021-01-02 12:37:35;460;2;6084;4;2;2;85032;16154;0
6085;46173;2021-01-02 15:00:17;90;1;6085;1;1;1;5840;1109;0
6086;56094;2021-01-02 13:56:39;350;9;6086;1;2;3;7850;1491;0
6087;3974;2021-01-02 17:45:08;165;3;6087;2;1;1;9895;1879;0
6088;61328;2021-01-02 11:14:17;355;9;6088;1;1;1;4164;791;0
6089;58095;2021-01-02 15:04:38;218;1;6089;4;2;1;71457;13575;0
6090;24565;2021-01-02 16:44:53;377;3;6090;1;2;3;10791;2050;0
6091;96144;2021-01-02 11:08:45;244;2;6091;1;1;2;7825;1486;0
6092;94568;2021-01-02 11:30:05;461;2;6092;4;2;3;6149;1166;0
6093;9251;2021-01-02 09:10:07;495;1;6093;4;1;2;57326;10890;0
6094;1667;2021-01-02 17:55:36;466;3;6094;3;2;1;10798;2049;0
6095;50447;2021-01-02 19:53:58;91;4;6095;3;2;2;17946;3409;0
6096;15339;2021-01-02 15:45:02;119;3;6096;3;1;1;22978;4365;1338
6097;82161;2021-01-02 11:21:25;478;5;6097;2;2;3;2025;383;0
6098;35886;2021-01-02 16:22:36;272;3;6098;1;1;2;5102;969;0
6099;18797;2021-01-02 11:08:37;37;3;6099;3;2;2;31208;5928;0
6100;1382;2021-01-02 13:07:39;157;3;6100;5;2;3;30437;5781;0
6101;98172;2021-01-02 12:45:40;87;7;6101;6;2;2;31575;5997;0
6102;60187;2021-01-02 08:51:27;40;1;6102;4;2;1;44428;8439;0
6103;40913;2021-01-02 13:53:24;283;3;6103;1;2;2;3746;711;0
6104;2815;2021-01-02 09:58:27;335;6;6104;3;1;3;20387;3872;0
6105;92276;2021-01-02 15:54:10;344;1;6105;4;2;1;15812;3002;899
6106;39468;2021-01-02 09:28:22;215;3;6106;1;2;3;11250;2137;0
6107;2925;2021-01-02 12:21:04;276;4;6107;4;1;2;40074;7612;0
6108;57760;2021-01-02 16:27:54;159;3;6108;5;2;2;54888;10426;2753
6109;28939;2021-01-02 13:02:55;208;7;6109;5;1;1;60857;11560;0
6110;42764;2021-01-02 15:31:37;144;3;6110;2;1;2;13493;2562;0
6111;58002;2021-01-02 11:32:52;349;11;6111;1;1;2;24825;4716;0
6112;9024;2021-01-02 18:37:27;336;2;6112;2;1;3;9874;1875;0
6113;36221;2021-01-02 13:04:42;476;2;6113;2;1;1;17371;3299;0
6114;80972;2021-01-02 21:22:39;11;4;6114;1;1;3;6342;1204;0
6115;67469;2021-01-02 16:56:20;334;1;6115;3;2;1;21750;4130;1380
6116;96877;2021-01-02 12:32:52;453;4;6116;2;1;2;7367;1399;0
6117;4392;2021-01-02 13:41:51;378;4;6117;4;2;2;20424;3878;0
6118;41505;2021-01-02 15:56:24;26;1;6118;1;2;2;15573;2958;0
6119;83962;2021-01-02 10:05:12;203;2;6119;5;1;3;18979;3603;0
6120;31462;2021-01-02 15:41:30;320;4;6120;5;1;1;35916;6820;0
6121;4667;2021-01-02 12:33:33;56;2;6121;6;2;3;51932;9863;0
6122;24879;2021-01-02 09:12:27;160;8;6122;1;2;2;6472;1229;776
6123;44366;2021-01-02 14:02:29;490;7;6123;6;2;1;31830;6045;0
6124;87075;2021-01-02 10:21:22;429;5;6124;3;2;2;5368;1018;119
6125;76932;2021-01-02 21:02:42;93;2;6125;1;1;3;4615;876;0
6126;1465;2021-01-02 21:02:43;356;2;6126;2;2;1;46912;8912;0
6127;65322;2021-01-02 18:49:30;193;1;6127;6;2;2;34100;6476;0
6128;31730;2021-01-02 15:45:46;318;3;6128;3;2;1;15564;2956;0
6129;3707;2021-01-02 18:52:56;54;2;6129;6;2;3;61760;11732;1816
6130;92428;2021-01-02 08:58:32;453;1;6130;4;1;3;36446;6922;0
6131;94526;2021-01-02 17:22:32;59;7;6131;2;2;1;4208;798;0
6132;86982;2021-01-02 19:51:23;415;2;6132;4;2;3;23057;4380;0
6133;40133;2021-01-02 11:01:39;167;3;6133;2;2;1;27457;5216;0
6134;77225;2021-01-02 14:02:02;299;1;6134;1;1;3;387;73;0
6135;50403;2021-01-02 09:14:49;304;5;6135;3;2;2;14622;2777;0
6136;76768;2021-01-02 18:14:17;272;4;6136;2;1;3;10594;2012;0
6137;28785;2021-01-02 18:39:01;16;1;6137;5;1;3;51550;9792;0
6138;30860;2021-01-02 16:50:04;335;6;6138;4;1;1;10907;2071;293
6139;82831;2021-01-02 09:19:32;388;4;6139;3;1;3;28475;5408;0
6140;55718;2021-01-02 13:44:03;442;2;6140;6;2;2;44144;8385;140
6141;96235;2021-01-02 16:00:51;96;3;6141;2;1;3;25107;4769;0
6142;73923;2021-01-02 12:37:30;260;2;6142;6;2;2;89174;16940;0
6143;76981;2021-01-02 19:02:03;125;4;6143;3;1;1;21986;4176;0
6144;80553;2021-01-02 16:09:54;114;3;6144;2;1;3;35257;6698;0
6145;76184;2021-01-02 18:55:30;267;5;6145;8;1;2;54771;10403;1946
6146;91511;2021-01-02 12:37:00;328;3;6146;2;2;2;8985;1706;0
6147;2391;2021-01-02 10:58:03;139;3;6147;2;1;1;13816;2624;0
6148;23296;2021-01-02 14:25:46;447;1;6148;2;2;1;12848;2440;0
6149;73406;2021-01-02 10:06:34;126;6;6149;1;2;1;11306;2148;0
6150;37253;2021-01-02 14:33:13;361;3;6150;2;1;2;10171;1932;0
6151;60778;2021-01-02 21:04:04;141;8;6151;2;2;3;14121;2682;0
6152;70542;2021-01-02 14:48:00;307;1;6152;2;1;1;5606;1065;0
6153;717;2021-01-02 09:44:53;129;1;6153;4;1;2;15712;2982;0
6154;55886;2021-01-02 16:16:24;376;7;6154;1;1;3;4766;905;0
6155;82220;2021-01-02 12:24:12;348;4;6155;9;2;3;58871;11181;0
6156;36853;2021-01-02 10:52:26;331;2;6156;1;1;3;1715;325;0
6157;90657;2021-01-02 16:58:59;332;4;6157;7;2;2;66796;12688;1760
6158;69734;2021-01-02 10:13:01;400;3;6158;3;1;3;3913;742;0
6159;48859;2021-01-02 13:34:02;106;2;6159;8;2;3;37984;7213;0
6160;23766;2021-01-02 21:21:12;262;7;6160;1;1;1;12054;2290;0
6161;58784;2021-01-02 11:03:24;324;3;6161;2;2;2;14368;2729;361
6162;30158;2021-01-02 14:14:51;97;6;6162;1;2;3;7784;1478;0
6163;34929;2021-01-02 12:34:07;309;3;6163;10;2;2;76148;14464;0
6164;91836;2021-01-02 20:49:57;342;4;6164;3;1;2;17470;3318;0
6165;86123;2021-01-02 19:08:03;101;2;6165;2;1;3;38326;7281;0
6166;62717;2021-01-02 11:39:19;109;4;6166;2;2;3;5645;1071;0
6167;32948;2021-01-02 20:21:37;167;5;6167;5;1;2;41718;7924;0
6168;35210;2021-01-02 08:32:36;215;1;6168;3;1;2;27860;5292;0
6169;93395;2021-01-02 16:54:23;351;7;6169;5;2;3;54619;10376;0
6170;4396;2021-01-02 14:35:11;33;3;6170;9;2;1;90834;17255;2242
6171;33984;2021-01-02 17:55:45;320;4;6171;4;1;1;35297;6704;0
6172;24549;2021-01-02 11:21:48;221;3;6172;2;2;1;13574;2578;0
6173;95039;2021-01-02 20:28:44;212;3;6173;7;2;2;50593;9610;412
6174;90290;2021-01-02 12:31:17;467;4;6174;3;2;2;25051;4757;0
6175;63122;2021-01-02 10:02:21;389;1;6175;10;1;3;121186;23020;0
6176;92610;2021-01-02 11:09:12;6;1;6176;1;1;2;3100;589;0
6177;60263;2021-01-02 14:53:43;275;4;6177;7;2;2;62427;11859;0
6178;26249;2021-01-02 16:54:20;143;1;6178;9;1;1;38093;7232;1181
6179;40691;2021-01-02 20:42:37;63;1;6179;6;2;1;78398;14892;0
6180;72614;2021-01-02 14:27:34;61;6;6180;2;2;3;12836;2438;0
6181;49010;2021-01-02 21:12:16;7;1;6181;4;1;2;41171;7821;0
6182;76301;2021-01-02 11:37:10;420;4;6182;1;2;2;4076;774;0
6183;8652;2021-01-02 17:29:08;284;2;6183;2;1;3;17207;3268;0
6184;77404;2021-01-02 20:12:00;383;5;6184;2;1;2;7352;1396;0
6185;45320;2021-01-02 12:21:02;59;1;6185;3;1;3;43257;8217;2374
6186;29349;2021-01-02 19:52:28;105;8;6186;6;2;1;40008;7598;0
6187;19140;2021-01-02 10:34:26;475;5;6187;3;2;3;15291;2904;0
6188;56746;2021-01-02 11:31:37;396;2;6188;4;1;3;29172;5540;0
6189;70404;2021-01-02 12:01:12;18;5;6189;7;2;1;64727;12294;0
6190;48159;2021-01-02 18:41:36;1;6;6190;4;1;2;40627;7717;0
6191;26;2021-01-02 09:08:55;447;5;6191;1;2;1;14088;2676;0
6192;34234;2021-01-02 18:40:24;123;5;6192;2;1;2;22990;4367;0
6193;93619;2021-01-02 12:19:01;347;11;6193;2;2;3;7146;1357;0
6194;92543;2021-01-02 19:58:21;359;1;6194;1;1;1;4132;785;0
6195;27678;2021-01-02 19:38:55;425;8;6195;1;1;3;9196;1747;0
6196;82647;2021-01-02 09:38:47;318;6;6196;1;2;2;6675;1268;0
6197;23516;2021-01-02 11:33:35;317;4;6197;2;2;3;16670;3166;0
6198;36764;2021-01-02 19:02:23;490;5;6198;3;2;3;12732;2418;360
